x1,y1,sigma1,x2,y2,sigma2
764.351013184,187.072998047,86.7331008911,764.351013184,187.072998047,86.7331008911
803.323974609,186.981994629,10.1459999084,803.323974609,186.981994629,10.1459999084
813.388000488,187.115005493,5.16561985016,813.388000488,187.115005493,5.16561985016
827.271972656,186.720993042,9.24779987335,827.271972656,186.720993042,9.24779987335
847.109008789,187.281005859,2.55955004692,847.109008789,187.281005859,2.55955004692
979.125976562,186.906005859,5.32795000076,979.125976562,186.906005859,5.32795000076
1296.36999512,187.104003906,4.04285001755,1296.36999512,187.104003906,4.04285001755
1467.31994629,187.583999634,4.23939990997,1467.31994629,187.583999634,4.23939990997
1521.86999512,187.18800354,2.02461004257,1521.86999512,187.18800354,2.02461004257
1584.82995605,186.869995117,2.0664999485,1584.82995605,186.869995117,2.0664999485
1685.42004395,187.363006592,4.05229997635,1685.42004395,187.363006592,4.05229997635
397.540008545,187.727996826,4.25086021423,397.540008545,187.727996826,4.25086021423
415.45098877,188.419006348,4.15717983246,415.45098877,188.419006348,4.15717983246
520.067993164,190.115005493,2.39257001877,520.067993164,190.115005493,2.39257001877
1121.48999023,187.854003906,21.106300354,1121.48999023,187.854003906,21.106300354
1268.2199707,187.817001343,5.18641996384,1268.2199707,187.817001343,5.18641996384
1287.68005371,187.944000244,2.27553009987,1287.68005371,187.944000244,2.27553009987
1433.90002441,188.31199646,5.78971004486,1433.90002441,188.31199646,5.78971004486
1568.11999512,190.475997925,2.08254003525,1568.11999512,190.475997925,2.08254003525
374.300994873,190.707000732,2.11258006096,374.300994873,190.707000732,2.11258006096
782.484985352,189.473007202,2.03412008286,782.484985352,189.473007202,2.03412008286
911.681030273,189.100997925,5.16255998611,911.681030273,189.100997925,5.16255998611
1016.57000732,188.656997681,4.83979988098,1016.57000732,188.656997681,4.83979988098
1414.98999023,187.664001465,6.37436008453,1414.98999023,187.664001465,6.37436008453
1682.42004395,188.990005493,2.61038994789,1682.42004395,188.990005493,2.61038994789
759.388000488,190.32800293,2.63536000252,759.388000488,190.32800293,2.63536000252
836.320983887,192.029998779,5.16563987732,836.320983887,192.029998779,5.16563987732
1339.67004395,189.559005737,4.26150989532,1339.67004395,189.559005737,4.26150989532
1370.42004395,189.662994385,19.8959007263,1370.42004395,189.662994385,19.8959007263
1492.39001465,189.57800293,2.04246997833,1492.39001465,189.57800293,2.04246997833
1508.67004395,192.210998535,2.38164997101,1508.67004395,192.210998535,2.38164997101
1531.43994141,188.910995483,2.41917991638,1531.43994141,188.910995483,2.41917991638
1538.26000977,189.777999878,5.12692022324,1538.26000977,189.777999878,5.12692022324
1596.41003418,189.731994629,10.710100174,1596.41003418,189.731994629,10.710100174
1659.43005371,186.522003174,2.82372999191,1659.43005371,186.522003174,2.82372999191
389.533996582,191.259002686,2.46009993553,389.533996582,191.259002686,2.46009993553
961.943969727,191.10899353,2.69421005249,961.943969727,191.10899353,2.69421005249
1354.05004883,190.934997559,4.19391012192,1354.05004883,190.934997559,4.19391012192
1376.5300293,192.253997803,10.392999649,1376.5300293,192.253997803,10.392999649
1468.17004395,191.225997925,4.17189979553,1468.17004395,191.225997925,4.17189979553
1477.54003906,190.604995728,21.7621002197,1477.54003906,190.604995728,21.7621002197
1554.68005371,191.044006348,2.5893599987,1554.68005371,191.044006348,2.5893599987
1582.69995117,192.444000244,2.04120993614,1582.69995117,192.444000244,2.04120993614
1622.64001465,191.287994385,2.68826007843,1622.64001465,191.287994385,2.68826007843
436.106994629,194.029006958,4.96381998062,436.106994629,194.029006958,4.96381998062
494.269989014,192.455001831,5.40130996704,494.269989014,192.455001831,5.40130996704
822.434020996,191.871002197,2.68013000488,822.434020996,191.871002197,2.68013000488
1270.85998535,192.632995605,5.27314996719,1270.85998535,192.632995605,5.27314996719
1468.56994629,191.285003662,4.24138021469,1468.56994629,191.285003662,4.24138021469
1544.82995605,194.274993896,2.63281989098,1544.82995605,194.274993896,2.63281989098
847.797973633,193.348999023,2.04067993164,847.797973633,193.348999023,2.04067993164
1358.10998535,192.022003174,20.8031005859,1358.10998535,192.022003174,20.8031005859
1388.26000977,193.253997803,5.35450983047,1388.26000977,193.253997803,5.35450983047
1412.34997559,192.684005737,2.23031997681,1412.34997559,192.684005737,2.23031997681
1496.0,193.501998901,2.54921007156,1496.0,193.501998901,2.54921007156
1519.10998535,192.539993286,2.02349996567,1519.10998535,192.539993286,2.02349996567
1562.92004395,192.537994385,2.00073003769,1562.92004395,192.537994385,2.00073003769
1614.61999512,192.587997437,2.62292003632,1614.61999512,192.587997437,2.62292003632
1683.40002441,193.485992432,2.06019997597,1683.40002441,193.485992432,2.06019997597
1701.2800293,192.925003052,7.9235701561,1701.2800293,192.925003052,7.9235701561
374.679992676,194.979003906,2.02842998505,374.679992676,194.979003906,2.02842998505
415.377990723,193.992004395,2.05943989754,415.377990723,193.992004395,2.05943989754
520.338012695,193.604003906,2.416670084,520.338012695,193.604003906,2.416670084
757.031982422,194.244003296,5.19546985626,757.031982422,194.244003296,5.19546985626
1264.40002441,194.835998535,5.47700023651,1264.40002441,194.835998535,5.47700023651
1343.2800293,194.041000366,2.64808011055,1343.2800293,194.041000366,2.64808011055
1456.76000977,193.335998535,2.7623898983,1456.76000977,193.335998535,2.7623898983
1512.10998535,194.115005493,1.95933997631,1512.10998535,194.115005493,1.95933997631
1575.86999512,195.848999023,1.98520994186,1575.86999512,195.848999023,1.98520994186
1624.93994141,194.761993408,2.76352000237,1624.93994141,194.761993408,2.76352000237
370.356994629,196.358001709,2.50420999527,370.356994629,196.358001709,2.50420999527
818.892028809,194.660995483,5.28282022476,818.892028809,194.660995483,5.28282022476
1488.93005371,195.518005371,4.17470979691,1488.93005371,195.518005371,4.17470979691
1499.93005371,195.389007568,2.59213995934,1499.93005371,195.389007568,2.59213995934
1546.34997559,194.768997192,28.6406002045,1546.34997559,194.768997192,28.6406002045
1590.43005371,196.563995361,4.67544984818,1590.43005371,196.563995361,4.67544984818
1599.68994141,195.04699707,10.0965003967,1599.68994141,195.04699707,10.0965003967
382.37701416,197.507003784,2.56678009033,382.37701416,197.507003784,2.56678009033
419.398986816,195.529006958,2.41255998611,419.398986816,195.529006958,2.41255998611
1301.11999512,195.82699585,7.90893983841,1301.11999512,195.82699585,7.90893983841
1372.13000488,196.455001831,20.151599884,1372.13000488,196.455001831,20.151599884
1381.68994141,196.481002808,10.2723999023,1381.68994141,196.481002808,10.2723999023
1435.39001465,196.106994629,5.88169002533,1435.39001465,196.106994629,5.88169002533
1531.16003418,195.809005737,2.55964994431,1531.16003418,195.809005737,2.55964994431
1584.47998047,195.809997559,4.14397001266,1584.47998047,195.809997559,4.14397001266
1649.66003418,196.143997192,2.70138001442,1649.66003418,196.143997192,2.70138001442
1706.60998535,195.679992676,16.2115001678,1706.60998535,195.679992676,16.2115001678
428.524993896,196.777999878,4.94675016403,428.524993896,196.777999878,4.94675016403
1419.06994629,197.216003418,4.18691015244,1419.06994629,197.216003418,4.18691015244
1462.26000977,196.600006104,16.2164993286,1462.26000977,196.600006104,16.2164993286
1534.68005371,197.341003418,2.60549998283,1534.68005371,197.341003418,2.60549998283
1617.59997559,196.968994141,2.42337989807,1617.59997559,196.968994141,2.42337989807
1669.86999512,196.223007202,4.75108003616,1669.86999512,196.223007202,4.75108003616
1702.10998535,196.578994751,5.37776994705,1702.10998535,196.578994751,5.37776994705
412.044006348,198.964996338,2.05494999886,412.044006348,198.964996338,2.05494999886
424.218994141,198.990997314,5.23928022385,424.218994141,198.990997314,5.23928022385
435.346984863,196.79800415,5.13161993027,435.346984863,196.79800415,5.13161993027
838.630981445,199.598999023,5.02479982376,838.630981445,199.598999023,5.02479982376
851.29498291,198.207992554,4.07199001312,851.29498291,198.207992554,4.07199001312
1386.45996094,199.091003418,10.5434999466,1386.45996094,199.091003418,10.5434999466
1394.5,198.930999756,5.55055999756,1394.5,198.930999756,5.55055999756
1414.68005371,199.667999268,8.26737976074,1414.68005371,199.667999268,8.26737976074
1431.18005371,197.95199585,8.09531974792,1431.18005371,197.95199585,8.09531974792
1550.83996582,199.039993286,2.70864009857,1550.83996582,199.039993286,2.70864009857
512.094970703,199.136993408,2.39195990562,512.094970703,199.136993408,2.39195990562
517.84197998,200.858001709,2.56128001213,517.84197998,200.858001709,2.56128001213
768.999023438,199.195007324,2.70875000954,768.999023438,199.195007324,2.70875000954
843.99597168,200.337997437,2.70912003517,843.99597168,200.337997437,2.70912003517
1266.43994141,199.712997437,2.96498990059,1266.43994141,199.712997437,2.96498990059
1312.5,198.755996704,5.05940008163,1312.5,198.755996704,5.05940008163
1426.97998047,198.511001587,16.2117004395,1426.97998047,198.511001587,16.2117004395
1494.54003906,199.132995605,5.47732019424,1494.54003906,199.132995605,5.47732019424
1502.90002441,199.087997437,2.76985001564,1502.90002441,199.087997437,2.76985001564
1540.2800293,199.701004028,2.53090000153,1540.2800293,199.701004028,2.53090000153
1571.7199707,200.10899353,2.95468997955,1571.7199707,200.10899353,2.95468997955
1588.51000977,200.345001221,2.11935997009,1588.51000977,200.345001221,2.11935997009
1611.43994141,199.177001953,5.21576976776,1611.43994141,199.177001953,5.21576976776
1624.20996094,199.427001953,8.0437002182,1624.20996094,199.427001953,8.0437002182
1676.48999023,199.772003174,2.41757011414,1676.48999023,199.772003174,2.41757011414
1686.9699707,199.934997559,2.08947992325,1686.9699707,199.934997559,2.08947992325
1695.30004883,201.893005371,7.93220996857,1695.30004883,201.893005371,7.93220996857
369.911010742,199.565002441,2.34210991859,369.911010742,199.565002441,2.34210991859
380.407012939,200.358001709,2.69511008263,380.407012939,200.358001709,2.69511008263
400.260986328,198.901992798,2.34208989143,400.260986328,198.901992798,2.34208989143
417.945007324,199.895004272,2.53127002716,417.945007324,199.895004272,2.53127002716
914.29699707,200.598999023,4.15305995941,914.29699707,200.598999023,4.15305995941
921.531005859,200.218002319,2.04618000984,921.531005859,200.218002319,2.04618000984
1234.51000977,199.574996948,10.3798999786,1234.51000977,199.574996948,10.3798999786
1561.4699707,202.210006714,2.11846995354,1561.4699707,202.210006714,2.11846995354
1598.57995605,199.595001221,9.40056037903,1598.57995605,199.595001221,9.40056037903
344.020996094,201.102996826,21.1284999847,344.020996094,201.102996826,21.1284999847
759.999023438,201.304000854,5.18389987946,759.999023438,201.304000854,5.18389987946
1348.68005371,200.520996094,10.2389001846,1348.68005371,200.520996094,10.2389001846
1419.76000977,200.805999756,2.079859972,1419.76000977,200.805999756,2.079859972
1469.36999512,200.727005005,10.5083999634,1469.36999512,200.727005005,10.5083999634
1533.54003906,200.820999146,2.79753994942,1533.54003906,200.820999146,2.79753994942
1556.0300293,200.917999268,2.31529998779,1556.0300293,200.917999268,2.31529998779
1637.93994141,202.25100708,2.74649000168,1637.93994141,202.25100708,2.74649000168
426.636993408,201.878997803,5.20796012878,426.636993408,201.878997803,5.20796012878
752.989990234,202.445999146,5.00399017334,752.989990234,202.445999146,5.00399017334
1396.04003906,202.371994019,5.81665992737,1396.04003906,202.371994019,5.81665992737
1433.88000488,201.619995117,11.3913002014,1433.88000488,201.619995117,11.3913002014
1649.31005859,202.697998047,2.77910995483,1649.31005859,202.697998047,2.77910995483
1707.38000488,200.824996948,8.15686035156,1707.38000488,200.824996948,8.15686035156
824.239013672,202.110992432,2.70473003387,824.239013672,202.110992432,2.70473003387
1524.81005859,202.483001709,5.36527013779,1524.81005859,202.483001709,5.36527013779
1553.56005859,202.005996704,2.58085989952,1553.56005859,202.005996704,2.58085989952
1562.79003906,203.494003296,2.05674004555,1562.79003906,203.494003296,2.05674004555
1572.98999023,204.074996948,2.76229000092,1572.98999023,204.074996948,2.76229000092
1611.40002441,203.401992798,5.28151988983,1611.40002441,203.401992798,5.28151988983
1628.93005371,203.501998901,2.87264990807,1628.93005371,203.501998901,2.87264990807
1669.18005371,202.848007202,2.05063009262,1669.18005371,202.848007202,2.05063009262
406.231994629,202.796005249,2.56117010117,406.231994629,202.796005249,2.56117010117
416.890991211,204.035995483,10.5235996246,416.890991211,204.035995483,10.5235996246
767.646972656,203.723007202,2.58070993423,767.646972656,203.723007202,2.58070993423
780.703979492,202.287002563,2.65337991714,780.703979492,202.287002563,2.65337991714
870.054016113,204.468994141,9.87234020233,870.054016113,204.468994141,9.87234020233
1427.06994629,203.694000244,8.11145019531,1427.06994629,203.694000244,8.11145019531
1656.76000977,206.658004761,2.64718008041,1656.76000977,206.658004761,2.64718008041
1826.82995605,204.430999756,83.735496521,1826.82995605,204.430999756,83.735496521
1537.17004395,204.792007446,2.59280991554,1537.17004395,204.792007446,2.59280991554
1583.04003906,206.009994507,2.08858990669,1583.04003906,206.009994507,2.08858990669
1603.88000488,204.628997803,4.83665990829,1603.88000488,204.628997803,4.83665990829
1710.97998047,205.270004272,15.8283996582,1710.97998047,205.270004272,15.8283996582
439.196014404,206.388000488,2.71091008186,439.196014404,206.388000488,2.71091008186
916.770996094,205.957000732,2.6859600544,916.770996094,205.957000732,2.6859600544
1311.42004395,205.630004883,8.10404014587,1311.42004395,205.630004883,8.10404014587
1379.72998047,205.634994507,2.85178995132,1379.72998047,205.634994507,2.85178995132
1422.91003418,205.602996826,8.23840999603,1422.91003418,205.602996826,8.23840999603
1470.64001465,206.072006226,10.3958997726,1470.64001465,206.072006226,10.3958997726
1500.31005859,205.772994995,5.17436981201,1500.31005859,205.772994995,5.17436981201
1558.4699707,205.975997925,4.16944980621,1558.4699707,205.975997925,4.16944980621
1619.17004395,206.738006592,7.79786014557,1619.17004395,206.738006592,7.79786014557
1689.58996582,205.317001343,4.03268003464,1689.58996582,205.317001343,4.03268003464
1699.43994141,203.923995972,8.0080499649,1699.43994141,203.923995972,8.0080499649
1727.55004883,205.923995972,9.83407020569,1727.55004883,205.923995972,9.83407020569
397.652008057,206.850006104,2.29376006126,397.652008057,206.850006104,2.29376006126
411.614990234,205.570999146,2.3111000061,411.614990234,205.570999146,2.3111000061
771.583984375,207.175003052,2.73132991791,771.583984375,207.175003052,2.73132991791
822.469970703,206.623001099,8.12384033203,822.469970703,206.623001099,8.12384033203
1391.59997559,207.089004517,5.77101993561,1391.59997559,207.089004517,5.77101993561
1529.5,209.205993652,2.66631007195,1529.5,209.205993652,2.66631007195
1545.67004395,206.550994873,2.75259995461,1545.67004395,206.550994873,2.75259995461
1614.64001465,207.199996948,3.92864990234,1614.64001465,207.199996948,3.92864990234
401.632995605,208.160995483,2.24284005165,401.632995605,208.160995483,2.24284005165
1397.0,206.902999878,2.98871994019,1397.0,206.902999878,2.98871994019
924.440002441,208.81300354,2.0480799675,924.440002441,208.81300354,2.0480799675
1304.60998535,209.233001709,5.28644990921,1304.60998535,209.233001709,5.28644990921
1359.81005859,209.152999878,5.57236003876,1359.81005859,209.152999878,5.57236003876
1651.65002441,209.414001465,2.06645011902,1651.65002441,209.414001465,2.06645011902
1693.32995605,209.85899353,2.00028991699,1693.32995605,209.85899353,2.00028991699
781.760009766,209.54800415,2.76167988777,781.760009766,209.54800415,2.76167988777
1470.01000977,210.231994629,24.6135005951,1470.01000977,210.231994629,24.6135005951
1572.25,210.104995728,3.83917999268,1572.25,210.104995728,3.83917999268
1628.83996582,208.996994019,2.86953997612,1628.83996582,208.996994019,2.86953997612
1637.58996582,210.007995605,2.64505004883,1637.58996582,210.007995605,2.64505004883
1662.63000488,209.73399353,6.1285700798,1662.63000488,209.73399353,6.1285700798
1711.10998535,209.62600708,16.0895996094,1711.10998535,209.62600708,16.0895996094
442.75201416,212.003997803,9.69801998138,442.75201416,212.003997803,9.69801998138
772.552001953,211.925003052,2.07402992249,772.552001953,211.925003052,2.07402992249
844.418029785,208.554000854,2.72550988197,844.418029785,208.554000854,2.72550988197
855.526977539,211.339996338,5.1715798378,855.526977539,211.339996338,5.1715798378
1281.20996094,211.408996582,31.1728992462,1281.20996094,211.408996582,31.1728992462
1382.83996582,212.567001343,19.8526992798,1382.83996582,212.567001343,19.8526992798
1389.43005371,210.927001953,10.4100999832,1389.43005371,210.927001953,10.4100999832
1479.09997559,211.48399353,16.6074008942,1479.09997559,211.48399353,16.6074008942
1614.7199707,210.003997803,4.06568002701,1614.7199707,210.003997803,4.06568002701
1675.0300293,208.62399292,4.07131004333,1675.0300293,208.62399292,4.07131004333
1679.17004395,211.225006104,2.04024004936,1679.17004395,211.225006104,2.04024004936
1720.97998047,211.063995361,5.69724988937,1720.97998047,211.063995361,5.69724988937
406.552001953,212.242996216,2.57668995857,406.552001953,212.242996216,2.57668995857
421.222991943,210.582992554,2.63020992279,421.222991943,210.582992554,2.63020992279
453.834014893,212.184997559,5.55822992325,453.834014893,212.184997559,5.55822992325
1311.66003418,211.753997803,8.0326499939,1311.66003418,211.753997803,8.0326499939
1355.56005859,211.544998169,2.89918994904,1355.56005859,211.544998169,2.89918994904
1484.58996582,211.694000244,10.1963996887,1484.58996582,211.694000244,10.1963996887
1564.22998047,210.220001221,2.04465007782,1564.22998047,210.220001221,2.04465007782
892.773986816,213.01499939,5.15882015228,892.773986816,213.01499939,5.15882015228
1237.68994141,212.714996338,10.3615999222,1237.68994141,212.714996338,10.3615999222
1467.13000488,213.17300415,19.6898002625,1467.13000488,213.17300415,19.6898002625
1519.23999023,212.311004639,4.31870985031,1519.23999023,212.311004639,4.31870985031
1527.2199707,213.289993286,2.07597994804,1527.2199707,213.289993286,2.07597994804
1548.60998535,213.429000854,2.05799007416,1548.60998535,213.429000854,2.05799007416
1590.95996094,213.330001831,2.6701900959,1590.95996094,213.330001831,2.6701900959
1602.59997559,214.052993774,2.63770008087,1602.59997559,214.052993774,2.63770008087
1626.26000977,212.99899292,2.91604995728,1626.26000977,212.99899292,2.91604995728
410.95300293,212.593002319,20.9417991638,410.95300293,212.593002319,20.9417991638
782.59197998,214.190994263,2.91118001938,782.59197998,214.190994263,2.91118001938
873.518005371,214.074005127,10.565199852,873.518005371,214.074005127,10.565199852
1262.77001953,213.85899353,63.0250015259,1262.77001953,213.85899353,63.0250015259
1397.92004395,214.194000244,3.32961988449,1397.92004395,214.194000244,3.32961988449
1426.70996094,216.061004639,8.23316955566,1426.70996094,216.061004639,8.23316955566
1499.82995605,213.860992432,2.97149991989,1499.82995605,213.860992432,2.97149991989
1556.19995117,212.81300354,2.04974007607,1556.19995117,212.81300354,2.04974007607
609.778015137,214.95300293,2.31474995613,609.778015137,214.95300293,2.31474995613
1340.60998535,214.817001343,5.02324008942,1340.60998535,214.817001343,5.02324008942
1381.51000977,215.45300293,19.8528995514,1381.51000977,215.45300293,19.8528995514
1390.33996582,217.23500061,10.1118001938,1390.33996582,217.23500061,10.1118001938
1541.89001465,216.897003174,4.10225009918,1541.89001465,216.897003174,4.10225009918
1621.98999023,215.358001709,2.85949993134,1621.98999023,215.358001709,2.85949993134
1658.97998047,214.895996094,11.1662998199,1658.97998047,214.895996094,11.1662998199
1680.42004395,215.018005371,10.1684999466,1680.42004395,215.018005371,10.1684999466
773.468017578,215.589004517,2.5680398941,773.468017578,215.589004517,2.5680398941
826.572998047,216.300003052,2.78643989563,826.572998047,216.300003052,2.78643989563
1348.63000488,215.975006104,2.72030997276,1348.63000488,215.975006104,2.72030997276
1662.59997559,215.589004517,10.5184001923,1662.59997559,215.589004517,10.5184001923
422.894012451,218.910995483,2.5536699295,422.894012451,218.910995483,2.5536699295
451.231994629,217.25100708,11.1645002365,451.231994629,217.25100708,11.1645002365
973.635009766,217.462005615,5.39405012131,973.635009766,217.462005615,5.39405012131
1358.54003906,215.93699646,4.23192977905,1358.54003906,215.93699646,4.23192977905
1593.42004395,217.673995972,2.84397006035,1593.42004395,217.673995972,2.84397006035
730.278015137,218.003997803,5.40783023834,730.278015137,218.003997803,5.40783023834
1538.19995117,218.483001709,5.37332010269,1538.19995117,218.483001709,5.37332010269
1629.06994629,217.837005615,2.83327007294,1629.06994629,217.837005615,2.83327007294
1668.4699707,219.591995239,4.06797981262,1668.4699707,219.591995239,4.06797981262
1688.23999023,217.994995117,3.12778997421,1688.23999023,217.994995117,3.12778997421
400.213012695,219.492004395,20.9675998688,400.213012695,219.492004395,20.9675998688
427.651000977,218.613998413,2.31430006027,427.651000977,218.613998413,2.31430006027
927.836975098,219.01499939,4.98922014236,927.836975098,219.01499939,4.98922014236
1620.19995117,216.503005981,2.8765399456,1620.19995117,216.503005981,2.8765399456
1624.16003418,217.942001343,2.75451993942,1624.16003418,217.942001343,2.75451993942
1659.7800293,219.046005249,11.0395002365,1659.7800293,219.046005249,11.0395002365
1866.23999023,218.718994141,43.4438018799,1866.23999023,218.718994141,43.4438018799
885.364013672,220.098007202,9.99489974976,885.364013672,220.098007202,9.99489974976
1395.30004883,219.347000122,5.57125997543,1395.30004883,219.347000122,5.57125997543
1560.75,220.016998291,41.5745010376,1560.75,220.016998291,41.5745010376
1345.35998535,220.962997437,8.35678958893,1345.35998535,220.962997437,8.35678958893
1364.18994141,219.18699646,5.13886022568,1364.18994141,219.18699646,5.13886022568
1405.68994141,221.23500061,2.85097002983,1405.68994141,221.23500061,2.85097002983
854.255004883,221.794998169,5.22106981277,854.255004883,221.794998169,5.22106981277
1492.94995117,222.305999756,19.689699173,1492.94995117,222.305999756,19.689699173
1528.31005859,221.731002808,10.4413995743,1528.31005859,221.731002808,10.4413995743
1537.83996582,223.244995117,5.27965021133,1537.83996582,223.244995117,5.27965021133
1543.18994141,222.45199585,5.29228019714,1543.18994141,222.45199585,5.29228019714
1572.77001953,221.714004517,2.65324997902,1572.77001953,221.714004517,2.65324997902
1587.57995605,223.794006348,2.76007008553,1587.57995605,223.794006348,2.76007008553
1600.51000977,222.582000732,2.53518009186,1600.51000977,222.582000732,2.53518009186
1649.26000977,223.501998901,5.51489019394,1649.26000977,223.501998901,5.51489019394
1662.97998047,221.82800293,9.89060020447,1662.97998047,221.82800293,9.89060020447
786.661987305,221.977996826,2.77496004105,786.661987305,221.977996826,2.77496004105
1523.41003418,223.388000488,2.73331999779,1523.41003418,223.388000488,2.73331999779
772.24798584,224.093994141,3.12801003456,772.24798584,224.093994141,3.12801003456
938.315002441,223.841995239,9.95221996307,938.315002441,223.841995239,9.95221996307
1365.64001465,224.085006714,5.41900014877,1365.64001465,224.085006714,5.41900014877
1449.14001465,224.494995117,10.3375997543,1449.14001465,224.494995117,10.3375997543
461.130004883,224.871994019,5.93133020401,461.130004883,224.871994019,5.93133020401
1658.06994629,223.957000732,2.8036301136,1658.06994629,223.957000732,2.8036301136
865.450012207,226.447006226,9.9359703064,865.450012207,226.447006226,9.9359703064
883.96697998,226.434005737,18.5872001648,883.96697998,226.434005737,18.5872001648
1508.17004395,226.444000244,2.89742994308,1508.17004395,226.444000244,2.89742994308
790.755004883,227.138000488,2.9195599556,790.755004883,227.138000488,2.9195599556
822.439025879,228.625,5.73046016693,822.439025879,228.625,5.73046016693
1406.61999512,226.942993164,2.71809005737,1406.61999512,226.942993164,2.71809005737
963.763977051,227.705993652,10.370300293,963.763977051,227.705993652,10.370300293
1174.81005859,227.643997192,43.820098877,1174.81005859,227.643997192,43.820098877
1394.52001953,228.151992798,5.47352981567,1394.52001953,228.151992798,5.47352981567
1653.56994629,228.180999756,5.55731010437,1653.56994629,228.180999756,5.55731010437
1695.81005859,230.216995239,5.46796989441,1695.81005859,230.216995239,5.46796989441
785.539978027,228.32699585,4.98565006256,785.539978027,228.32699585,4.98565006256
854.50402832,228.768005371,2.05580997467,854.50402832,228.768005371,2.05580997467
897.286010742,228.695007324,4.98004007339,897.286010742,228.695007324,4.98004007339
1548.5300293,230.944000244,4.19822978973,1548.5300293,230.944000244,4.19822978973
1673.0,229.315002441,3.88902997971,1673.0,229.315002441,3.88902997971
1701.97998047,230.802001953,2.64106011391,1701.97998047,230.802001953,2.64106011391
490.912994385,230.125,2.7192800045,490.912994385,230.125,2.7192800045
737.478027344,232.365997314,2.67487001419,737.478027344,232.365997314,2.67487001419
766.958007812,227.837005615,4.82363986969,766.958007812,227.837005615,4.82363986969
1574.06994629,230.507995605,5.1720700264,1574.06994629,230.507995605,5.1720700264
1649.93005371,229.555999756,10.1394996643,1649.93005371,229.555999756,10.1394996643
1400.86999512,231.106002808,2.77903008461,1400.86999512,231.106002808,2.77903008461
1504.0300293,230.949996948,5.57161998749,1504.0300293,230.949996948,5.57161998749
1539.2800293,232.363006592,2.05948996544,1539.2800293,232.363006592,2.05948996544
1635.92004395,230.835998535,2.74143004417,1635.92004395,230.835998535,2.74143004417
1746.06994629,231.343002319,8.17094039917,1746.06994629,231.343002319,8.17094039917
1271.32995605,232.449996948,31.0084991455,1271.32995605,232.449996948,31.0084991455
1362.84997559,232.207992554,5.06615018845,1362.84997559,232.207992554,5.06615018845
1366.73999023,234.363006592,5.29246997833,1366.73999023,234.363006592,5.29246997833
1407.17004395,232.442993164,2.76168990135,1407.17004395,232.442993164,2.76168990135
1656.94995117,233.210998535,5.53355979919,1656.94995117,233.210998535,5.53355979919
476.134002686,232.658996582,2.87444996834,476.134002686,232.658996582,2.87444996834
785.346008301,232.578994751,4.66300010681,785.346008301,232.578994751,4.66300010681
1436.58996582,233.054992676,4.19186019897,1436.58996582,233.054992676,4.19186019897
1467.77001953,232.761001587,20.7374992371,1467.77001953,232.761001587,20.7374992371
1543.2199707,233.070007324,4.11132001877,1543.2199707,233.070007324,4.11132001877
1560.89001465,231.479003906,9.63903045654,1560.89001465,231.479003906,9.63903045654
1618.48999023,233.462005615,2.61663007736,1618.48999023,233.462005615,2.61663007736
1702.76000977,233.376998901,2.6477599144,1702.76000977,233.376998901,2.6477599144
1714.79003906,233.606994629,2.06565999985,1714.79003906,233.606994629,2.06565999985
790.236022949,233.794006348,2.75471997261,790.236022949,233.794006348,2.75471997261
842.875,233.804000854,2.50512003899,842.875,233.804000854,2.50512003899
1645.68005371,233.942001343,5.68393993378,1645.68005371,233.942001343,5.68393993378
1736.5,234.160003662,4.18416976929,1736.5,234.160003662,4.18416976929
1019.70001221,234.854003906,11.4284000397,1019.70001221,234.854003906,11.4284000397
1536.54003906,234.630996704,10.307299614,1536.54003906,234.630996704,10.307299614
1567.77001953,234.942001343,5.17823982239,1567.77001953,234.942001343,5.17823982239
1581.85998535,234.712005615,2.05747008324,1581.85998535,234.712005615,2.05747008324
1622.7199707,238.195999146,2.76127004623,1622.7199707,238.195999146,2.76127004623
520.299987793,235.856994629,20.8383998871,520.299987793,235.856994629,20.8383998871
1448.08996582,236.464004517,32.5662994385,1448.08996582,236.464004517,32.5662994385
1460.9699707,235.897994995,9.17043972015,1460.9699707,235.897994995,9.17043972015
1590.25,238.488006592,2.03014993668,1590.25,238.488006592,2.03014993668
1631.45996094,233.557998657,16.1730003357,1631.45996094,233.557998657,16.1730003357
1650.77001953,236.852996826,5.94750022888,1650.77001953,236.852996826,5.94750022888
1664.10998535,233.436004639,2.81276988983,1664.10998535,233.436004639,2.81276988983
1490.0300293,237.190002441,40.4367980957,1490.0300293,237.190002441,40.4367980957
1503.26000977,237.024993896,20.9036998749,1503.26000977,237.024993896,20.9036998749
1575.86999512,237.296005249,5.14136981964,1575.86999512,237.296005249,5.14136981964
1663.05004883,237.953994751,2.75488996506,1663.05004883,237.953994751,2.75488996506
1690.82995605,236.51499939,10.2125997543,1690.82995605,236.51499939,10.2125997543
1716.30004883,237.468994141,3.99349999428,1716.30004883,237.468994141,3.99349999428
784.70098877,237.921005249,5.13522005081,784.70098877,237.921005249,5.13522005081
1440.04003906,237.923995972,4.16131019592,1440.04003906,237.923995972,4.16131019592
1524.5,238.460006714,21.0146999359,1524.5,238.460006714,21.0146999359
1563.59997559,237.742996216,9.7515001297,1563.59997559,237.742996216,9.7515001297
1618.72998047,238.207992554,2.74432992935,1618.72998047,238.207992554,2.74432992935
1636.54003906,238.666000366,5.59829998016,1636.54003906,238.666000366,5.59829998016
